"from_id","to_id","total_duration_v16_v1","total_duration_v16_v2","total_duration_v16_v3","total_duration_v16_v4","total_duration_v21_v1","total_duration_v21_v2","total_duration_v21_v3","total_duration_v21_v4","total_duration_v26_v1","total_duration_v26_v2","total_duration_v26_v3","total_duration_v26_v4","total_distance_v16_v1","total_distance_v16_v2","total_distance_v16_v3","total_distance_v16_v4","total_distance_v21_v1","total_distance_v21_v2","total_distance_v21_v3","total_distance_v21_v4","total_distance_v26_v1","total_distance_v26_v2","total_distance_v26_v3","total_distance_v26_v4"
"9295","9295",NA,NA,103.8,67.9,NA,NA,105.4,68.5,NA,NA,103.2,66.7,NA,NA,13732,12550,NA,NA,13892,12505,NA,NA,12720,11650
"9322","9322",NA,NA,109.5,58.8,NA,106.3,96.1,60.4,NA,94.1,87.1,60.6,NA,NA,12941,11410,NA,12690,13420,11669,NA,13053,13062,11676
"9408","9408",NA,NA,105.6,49.3,NA,NA,103.1,50.8,NA,108.1,90.5,53.4,NA,NA,11413,9505,NA,NA,15115,9685,NA,12548,12680,9588
"9423","9423",NA,NA,106.9,73.3,95.4,93.5,87.4,64.5,92.6,88.1,86,63.7,NA,NA,14054,11859,11005,13880,11330,11013,11891,11902,11590,11178
"9431","9431",NA,NA,113,65.5,NA,NA,114.2,65.7,NA,117.2,109.3,67.6,NA,NA,13828,12900,NA,NA,14202,12413,NA,13484,14450,12521
"9445","9445",NA,NA,104.5,67.9,111.3,99.2,92,65.5,NA,98.7,86.2,66,NA,NA,11427,12980,12162,11850,12686,12118,NA,12443,12283,11966
"9448","9448",NA,NA,94.3,45.6,NA,116.9,104.4,53.1,117.8,93.5,86,53.9,NA,NA,11902,9023,NA,10703,9991,8956,9633,9598,11416,9033
"9470","9470",NA,NA,97.4,46.2,NA,105.6,87.9,46.9,117,102.7,85.7,48.1,NA,NA,12209,9058,NA,10835,10753,9039,9347,10103,10916,9055
"9475","9475",NA,NA,119.9,46.5,NA,119.5,104.2,50,NA,107,96.4,50.5,NA,NA,12213,9437,NA,11225,12605,9862,NA,12101,12320,9399
"9489","9489",NA,NA,118.7,69.9,NA,NA,NA,74,NA,NA,117.7,74.7,NA,NA,16556,13577,NA,NA,NA,14310,NA,NA,15756,14301
"9494","9494",NA,NA,103.4,47.3,117.8,95.4,85.1,46.7,NA,91.8,84.7,47.7,NA,NA,11314,9393,11834,10873,11192,8957,NA,10662,11054,9148
"9531","9531",NA,NA,100.2,71,NA,NA,104.5,67.3,NA,114.5,104.1,67.7,NA,NA,14326,13407,NA,NA,13800,12723,NA,16223,15613,12412
"9545","9545",NA,NA,102.6,71.5,105.7,98.4,88.3,68.8,109.9,98.6,90.4,64.3,NA,NA,12614,12261,11812,11958,11700,11935,12954,12589,12341,11759
