"from_id","to_id","dist_2016","dist_2021"
"11006","11006",7453,6690
"11007","11007",10568,11469
"11010","11010",11726,12080
"11012","11012",4645,4322
"11013","11013",13696,11770
"11015","11015",11805,11316
"11016","11016",9011,8225
"11017","11017",2387,2416
"11018","11018",3982,5217
"11019","11019",10964,9354
"11021","11021",14961,15515
"11023","11023",11103,10901
"11025","11025",8555,8654
"11027","11027",7753,8497
"11028","11028",6391,5658
"11030","11030",5140,5086
"11031","11031",4816,4427
"11032","11032",9814,9180
"11033","11033",13932,13546
"11034","11034",15158,14046
"11036","11036",8044,9361
"11037","11037",8421,9369
"11039","11039",4894,5275
"11040","11040",5305,5738
"11041","11041",11420,10635
"11042","11042",10210,10798
"11043","11043",14407,14190
"11044","11044",9728,9332
"11045","11045",11576,10936
"11046","11046",10424,10269
"11047","11047",3366,3826
"11048","11048",7487,7264
"11049","11049",1178,1404
"11050","11050",11282,10241
"11051","11051",6051,6093
"11052","11052",14807,14801
"11053","11053",17726,17580
"11056","11056",2693,2663
"11057","11057",6818,6885
"11058","11058",4269,4428
"11059","11059",14981,13944
"11060","11060",11437,11226
"11061","11061",15371,15669
"11062","11062",9199,9122
"11063","11063",8999,8280
"11064","11064",3976,3940
"11065","11065",5859,6106
"11066","11066",12945,12428
"11068","11068",5663,5421
"11070","11070",11769,11001
"11071","11071",8637,8844
"11073","11073",15611,15425
"11075","11075",13268,12457
"11076","11076",9996,9657
"11077","11077",2410,2427
"11078","11078",8499,9589
"11079","11079",7290,7615
"11080","11080",14151,14197
"11081","11081",10422,9632
"11082","11082",3526,3323
"11083","11083",5537,5515
"11084","11084",5411,5674
"11085","11085",14751,13941
"11086","11086",8060,7796
"11087","11087",12936,13292
"11088","11088",10119,10242
"11090","11090",8495,7728
"11092","11092",8677,8277
"11094","11094",12686,13341
"11095","11095",8107,7765
"11096","11096",5012,4916
"11098","11098",13863,12240
"11099","11099",2832,3257
"11100","11100",8822,8991
"11101","11101",4913,4866
"11102","11102",13172,12652
"11103","11103",3247,3733
"11104","11104",7973,7967
"11105","11105",10612,9106
"11106","11106",9984,10106
"11107","11107",8273,6680
"11108","11108",12468,12469
"11109","11109",10850,10997
"11111","11111",16259,16568
"11112","11112",15982,16000
"11113","11113",15103,15468
"11114","11114",6310,6227
"11115","11115",3743,3976
"11116","11116",12779,11757
"11118","11118",8497,9034
"11119","11119",10240,10206
"11120","11120",7992,7635
"11121","11121",2011,1592
"11122","11122",10968,9572
"11123","11123",8292,8628
"11124","11124",8210,8591
"11125","11125",11387,11154
"11126","11126",10010,9877
"11127","11127",11881,11974
"11128","11128",2272,2761
"11129","11129",3539,3204
"11130","11130",3213,3585
"11134","11134",10824,11468
"11135","11135",4287,4723
"11136","11136",7068,7581
"11137","11137",10231,10407
"11139","11139",10677,10406
"11140","11140",11957,13647
"11141","11141",2722,2802
"11142","11142",3657,3693
"11144","11144",12900,12273
"11146","11146",12346,12532
"11147","11147",12302,11554
"11149","11149",2152,2494
"11151","11151",16196,13551
"11152","11152",12679,12879
"11153","11153",10523,10087
"11154","11154",5297,4853
"11156","11156",8959,9114
"11157","11157",6832,5220
"11158","11158",9868,10666
"11160","11160",10329,10460
"11162","11162",12587,12226
"11163","11163",14114,14325
"11164","11164",8382,7935
"11165","11165",6737,6106
"11167","11167",12234,11380
"11168","11168",12866,12793
"11169","11169",9854,10015
"11170","11170",12475,10541
"11171","11171",9695,10629
"11173","11173",14131,12015
"11174","11174",10172,8953
"11175","11175",10670,10684
"11176","11176",7101,7586
"11177","11177",9732,9814
"11178","11178",11516,10244
"11179","11179",8077,8587
"11180","11180",14445,13999
"11181","11181",6482,7268
"11182","11182",9218,8574
"11183","11183",10377,10632
"11184","11184",8025,7323
"11185","11185",2407,2708
"11186","11186",10427,10948
"11187","11187",12407,11541
"11188","11188",10506,10332
"11189","11189",2178,2075
"11190","11190",3275,3535
"11191","11191",10531,8059
"11192","11192",8244,7928
"11193","11193",6206,5474
"11194","11194",13711,13838
"11195","11195",15043,14479
"11196","11196",10424,11045
"11197","11197",6554,6131
"11198","11198",10538,10648
"11199","11199",4952,5638
"11200","11200",4878,4854
"11202","11202",15623,15761
"11203","11203",4861,4654
"11204","11204",13545,12106
"11205","11205",14990,15676
"11206","11206",14608,13443
"11207","11207",5040,4864
"11208","11208",12460,10693
"11209","11209",12259,11741
"11211","11211",4841,4970
"11213","11213",12702,12848
"11215","11215",7300,6740
"11216","11216",16352,16042
"11217","11217",5943,5730
"11218","11218",8085,7188
"11219","11219",9166,9122
"11220","11220",12213,12154
"11222","11222",6760,7017
"11224","11224",6281,6717
"11225","11225",5452,5551
"11226","11226",10529,10114
"11227","11227",14871,15229
"11228","11228",14320,13917
"11230","11230",7529,6503
"11232","11232",10742,10219
"11234","11234",9091,9223
"11235","11235",6594,6366
"11236","11236",7788,6843
"11237","11237",2829,2816
"11239","11239",7780,7596
"11240","11240",13468,13200
"11241","11241",5686,6026
"11242","11242",8613,7975
"11244","11244",10599,10393
"11245","11245",12119,12179
"11246","11246",4899,4322
"11247","11247",10520,10777
"11248","11248",5307,4975
"11249","11249",8230,7695
"11250","11250",4683,4792
"11251","11251",8858,8794
"11253","11253",14152,14388
"11257","11257",6581,6392
"11258","11258",8872,8764
"11259","11259",10442,10503
"11260","11260",7778,8551
"11261","11261",15555,15603
"11262","11262",16729,17316
"11263","11263",4879,5158
"11264","11264",4340,4768
"11265","11265",13227,12014
"11266","11266",16841,16266
"11267","11267",13599,12508
"11268","11268",9205,9363
"11269","11269",9755,9249
"11270","11270",12111,13165
"11271","11271",9893,8089
"11272","11272",8839,8548
"11273","11273",15392,13110
"11274","11274",7993,7410
"11275","11275",12100,11583
"11276","11276",11718,11007
"11277","11277",11559,10826
"11278","11278",15761,14135
"11279","11279",4706,4687
"11280","11280",14530,14270
"11281","11281",2717,2838
"11282","11282",10648,9541
"11284","11284",11682,10784
"11287","11287",10116,10020
"11288","11288",11797,12263
"11289","11289",12252,11071
"11290","11290",11132,10287
"11291","11291",13938,14749
"11292","11292",15026,12837
"11294","11294",8600,8039
"11295","11295",10310,10293
"11296","11296",13421,13906
"11297","11297",8696,8591
"11298","11298",2788,2786
"11299","11299",14318,14715
"11300","11300",7893,8483
"11301","11301",8771,6391
"11302","11302",8605,8323
"11303","11303",4181,3808
"11304","11304",4767,4943
"11306","11306",9854,10241
"11307","11307",7450,6717
"11308","11308",6882,5795
"11309","11309",11810,12709
"11311","11311",6492,6569
"11313","11313",8667,8619
"11315","11315",9195,8890
"11316","11316",8030,7977
"11317","11317",5979,5349
"11319","11319",7843,8605
"11320","11320",15373,13746
"11323","11323",5516,5773
"11324","11324",14524,14684
"11326","11326",3526,3197
"11327","11327",6061,5940
"11328","11328",14743,15426
"11329","11329",14820,15076
"11331","11331",10058,8302
"11332","11332",14470,13597
"11333","11333",15153,14716
"11334","11334",12080,12142
"11335","11335",8693,9048
"11336","11336",13583,13893
"11337","11337",16173,13811
"11339","11339",8793,9149
"11340","11340",11301,10866
"11342","11342",14544,14279
"11343","11343",12295,11900
"11344","11344",2594,2709
"11345","11345",8012,8458
"11346","11346",10982,11200
"11347","11347",12294,11535
"11348","11348",5968,4967
"11349","11349",3937,3945
"11350","11350",11471,10783
"11351","11351",14797,14864
"11352","11352",12892,14329
"11353","11353",9842,9396
"11354","11354",6475,6459
"11355","11355",13634,13259
"11357","11357",1319,1451
"11358","11358",10872,9423
"11359","11359",16808,15753
"11360","11360",10725,11034
"11361","11361",14396,14239
"11362","11362",11211,14736
"11363","11363",1340,1341
"11365","11365",7178,6428
"11366","11366",13305,13266
"11367","11367",9529,9475
"11368","11368",15987,14632
"11369","11369",12878,12843
"11370","11370",9957,10214
"11371","11371",13899,14616
"11372","11372",9737,9806
"11373","11373",5626,5174
"11374","11374",6196,6198
"11375","11375",9625,8417
"11376","11376",12637,11978
"11377","11377",12011,11764
"11378","11378",6948,6687
"11380","11380",12831,13545
"11381","11381",12097,12101
"11382","11382",15321,14549
"11383","11383",14438,15110
"11384","11384",3926,3395
"11385","11385",11955,11644
"11386","11386",14241,14514
"11387","11387",11465,10497
"11388","11388",10877,10831
"11389","11389",8438,7607
"11392","11392",6070,5591
"11394","11394",12641,12576
"11395","11395",10934,11079
"11396","11396",8742,8621
"11397","11397",1733,1891
"11398","11398",9250,9854
"11400","11400",12423,12087
"11402","11402",6110,4045
"11403","11403",9246,8377
"11404","11404",14414,14605
"11405","11405",9447,10005
"11406","11406",11022,11669
"11408","11408",3066,3029
"11409","11409",5268,5895
"11410","11410",7818,7701
"11411","11411",1225,1441
"11412","11412",15392,13067
"11413","11413",11444,10936
"11414","11414",13886,14157
"11415","11415",2653,3248
"11416","11416",7788,8084
"11417","11417",9571,9661
"11418","11418",8142,8654
"11419","11419",14175,14517
"11420","11420",6261,5984
"11421","11421",7011,7594
"11422","11422",15644,15251
"11423","11423",1385,952
"11424","11424",6602,6656
"11425","11425",14588,14731
"11426","11426",5075,4564
"11427","11427",7417,7670
"11428","11428",14293,15741
"11429","11429",16033,15148
"11430","11430",16219,13440
"11431","11431",10929,11237
"11432","11432",7077,7015
"11433","11433",7282,8130
"11434","11434",7687,7442
"11435","11435",12045,11201
"11436","11436",13622,13566
"11437","11437",16023,13795
"11438","11438",12733,12689
"11439","11439",2476,2475
"11440","11440",13735,13825
"11441","11441",12610,12119
"11442","11442",11829,11580
"11443","11443",13462,12870
"11444","11444",9870,9520
"11445","11445",7647,7455
"11447","11447",10145,10439
"11448","11448",11128,9712
"11449","11449",11863,11844
"11451","11451",11050,11221
"11452","11452",1082,1073
"11453","11453",9158,9772
"11454","11454",12399,12809
"11455","11455",12118,12284
"11456","11456",6179,6110
"11460","11460",14859,13630
"11461","11461",5095,5722
"11462","11462",13766,12921
"11463","11463",8943,8564
"11464","11464",6261,5676
"11465","11465",13925,13825
"11466","11466",8081,8374
"11467","11467",7617,7315
"11468","11468",7435,6650
"11470","11470",5703,4734
"11471","11471",6786,5335
"11472","11472",9782,10056
"11473","11473",13081,12696
"11474","11474",7649,7396
"11475","11475",11988,11833
"11476","11476",4450,4779
"11477","11477",2815,2587
"11478","11478",5764,5366
"11480","11480",2164,1856
"11482","11482",13118,13243
"11483","11483",13263,13705
"11484","11484",10142,9587
"11485","11485",13098,13548
"11486","11486",7094,7511
"11487","11487",13982,13626
"11488","11488",2206,1902
"11489","11489",5892,5777
"11492","11492",12000,12327
"11493","11493",14130,14895
"11494","11494",2752,2664
"11495","11495",7664,8091
"11497","11497",14568,14959
"11498","11498",11078,10243
"11499","11499",3338,3563
"11500","11500",11551,11304
"11501","11501",2364,2314
"11502","11502",6718,6519
"11503","11503",8731,8499
"11504","11504",9820,9180
"11506","11506",7229,7279
"11508","11508",12810,12891
"11509","11509",12279,12135
"11510","11510",11932,11413
"11511","11511",14380,13281
"11512","11512",8920,8694
"11513","11513",7875,9367
"11514","11514",8731,7840
"11515","11515",8566,9402
"11516","11516",16934,16392
"11517","11517",15670,14098
"11518","11518",11157,11835
"11519","11519",5696,4746
"11520","11520",6760,7777
"11521","11521",9719,9411
"11522","11522",1953,1892
"11524","11524",11599,12730
"11525","11525",10765,10136
"11526","11526",9266,8161
"11527","11527",5881,5505
"11528","11528",14936,13458
"11529","11529",6564,6490
"11530","11530",10930,10602
"11531","11531",15954,15370
"11534","11534",11807,11622
"11535","11535",5303,5089
"11536","11536",5037,5167
"11537","11537",12945,12825
"11538","11538",8533,7973
"11539","11539",15071,14673
"11540","11540",12449,10937
"11541","11541",12542,13097
"11542","11542",10718,9951
"11543","11543",8996,9659
"11546","11546",3597,4003
"11548","11548",3247,2646
"11549","11549",11305,10458
"11550","11550",12093,12209
"11551","11551",8123,8236
"11552","11552",9439,9013
"11553","11553",14610,13725
"11554","11554",14140,13908
"11555","11555",10948,10511
"11556","11556",14940,15581
"11557","11557",11058,10541
"11558","11558",13081,12192
"11560","11560",5141,5250
"11561","11561",8346,8068
"11562","11562",8599,9789
"11563","11563",8570,9654
"11564","11564",13913,13588
"11565","11565",13309,13890
"11566","11566",3718,2846
"11568","11568",12486,12962
"11569","11569",15588,14576
"11570","11570",7747,6820
"11571","11571",6485,6133
"11572","11572",16437,15875
"11573","11573",10825,10843
"11574","11574",13727,12930
"11577","11577",8615,7776
"11578","11578",9609,10975
"11579","11579",4362,3822
"11580","11580",11252,10094
"11581","11581",10627,10796
"11582","11582",2695,2556
"11585","11585",9611,10616
"11586","11586",8609,8519
"11587","11587",3442,4768
"11588","11588",11239,11265
"11589","11589",13332,12272
"11590","11590",8306,8637
"11591","11591",13223,13570
"11592","11592",6776,6528
"11593","11593",10318,10143
"11594","11594",10570,10954
"11595","11595",12412,12642
"11596","11596",3746,3823
"11597","11597",14080,13916
"11598","11598",4420,4305
"11599","11599",9406,9132
"11600","11600",3344,3375
"11601","11601",10517,10390
"11603","11603",16740,16754
"11604","11604",13021,12640
"11605","11605",4446,3853
"11606","11606",9980,10620
"11608","11608",4561,4664
"11610","11610",10613,10887
"11611","11611",10691,10752
"11612","11612",5338,5931
"11613","11613",7959,8054
"11614","11614",6577,6035
"11615","11615",2325,2998
"11616","11616",14798,15549
"11617","11617",11035,10219
"11618","11618",13460,13016
"11620","11620",9960,10409
"11621","11621",9346,9316
"11622","11622",4577,4096
"11625","11625",13680,13529
"11626","11626",10852,10367
"11627","11627",10549,10879
"11628","11628",8076,7552
"11629","11629",3729,3434
"11630","11630",7781,7211
"11631","11631",10691,9532
"11632","11632",9373,8904
"11633","11633",11158,11494
"11634","11634",2072,2904
"11635","11635",10519,10294
"11636","11636",8872,9216
"11637","11637",2856,2868
"11638","11638",2302,2271
"11641","11641",12095,11215
"11642","11642",12147,10832
"11643","11643",6945,7248
"11645","11645",5446,5465
"11646","11646",8903,8477
"11647","11647",8115,9267
"11649","11649",10790,11202
"11650","11650",11598,11309
"11651","11651",15282,15874
"11652","11652",13601,12607
"11653","11653",10920,11252
"11655","11655",15037,13862
"11658","11658",8432,7580
"11660","11660",15547,15725
"11661","11661",14259,13968
"11662","11662",15974,15078
"11663","11663",13648,13392
"11664","11664",11436,10569
"11665","11665",3341,3727
"11666","11666",16336,16097
"11667","11667",3604,4451
"11668","11668",5650,5148
"11669","11669",11665,11649
"11670","11670",11053,11524
"11671","11671",15305,15483
"11672","11672",7305,10028
"11673","11673",7308,8314
"11675","11675",4183,3261
"11676","11676",8611,7681
"11677","11677",4662,4627
"11678","11678",11676,12253
"11679","11679",11838,10395
"11680","11680",6428,7533
"11681","11681",4399,4106
"11682","11682",8787,9456
"11683","11683",2054,2105
"11685","11685",12818,12731
"11686","11686",9426,11109
"11687","11687",5750,4832
"11688","11688",5671,5469
"11689","11689",14462,14310
"11690","11690",10471,9748
"11691","11691",13866,13712
"11692","11692",4634,3815
"11694","11694",11702,12325
"11695","11695",10965,11638
"11696","11696",6875,6464
"11697","11697",5263,4652
"11698","11698",12488,12402
"11700","11700",8281,8433
"11701","11701",4656,4940
"11704","11704",13148,12885
"11705","11705",4853,4183
"11706","11706",10654,10692
"11707","11707",7314,7471
"11708","11708",7595,7248
"11710","11710",5056,4410
"11711","11711",12256,12712
"11712","11712",10636,11039
"11713","11713",13399,12793
"11714","11714",7457,6483
"11715","11715",10836,7675
"11716","11716",5286,6379
"11718","11718",8421,8673
"11719","11719",13697,13597
"11720","11720",11410,12712
"11721","11721",12756,12489
"11722","11722",2708,2792
"11723","11723",11204,10017
"11724","11724",9286,9079
"11725","11725",9227,9833
"11726","11726",12977,11912
"11727","11727",12936,12207
"11728","11728",6806,6512
"11729","11729",4380,4161
"11730","11730",12771,13458
"11733","11733",7599,7789
"11735","11735",11333,12860
"11736","11736",9200,8861
"11737","11737",8342,8070
"11741","11741",8542,8293
"11742","11742",7510,8396
"11745","11745",13079,12526
"11746","11746",9468,8569
"11747","11747",9572,9236
"11748","11748",8358,7860
"11751","11751",10585,9752
"11752","11752",10035,8937
"11753","11753",7521,8118
"11754","11754",6777,6621
"11755","11755",13797,13840
"11756","11756",7683,8098
"11757","11757",6849,7898
"11760","11760",14650,15635
"11762","11762",7237,6775
"11763","11763",9796,9356
"11764","11764",8646,8460
"11765","11765",3998,3302
"11769","11769",8453,6784
"11770","11770",10755,11354
"11771","11771",11598,11065
"11772","11772",14436,14661
"11774","11774",13014,11083
"11775","11775",11712,11544
"11777","11777",17255,16827
"11778","11778",13604,13237
"11779","11779",12338,11988
"11780","11780",2967,2852
"11781","11781",7582,7351
"11782","11782",9956,9318
"11783","11783",8660,8790
"11785","11785",13278,12977
"11786","11786",8116,7947
"11787","11787",6192,6478
"11789","11789",14809,12722
"11790","11790",9571,10743
"11795","11795",11041,10999
"11796","11796",15161,14653
"11797","11797",5542,5503
"11798","11798",10742,10307
"11799","11799",16398,15858
"11802","11802",14418,12506
"11803","11803",15254,14793
"11804","11804",11382,12111
"11805","11805",7401,8070
"11806","11806",15942,15316
"11808","11808",12178,12069
"11809","11809",4505,4672
"11810","11810",14934,14610
"11812","11812",10031,9672
"11813","11813",10314,10083
"11814","11814",10659,10689
"11815","11815",9828,9463
"11817","11817",13744,11666
"11819","11819",11894,11434
"11820","11820",9419,8723
"11821","11821",10414,10616
"11822","11822",16613,14535
"11823","11823",6849,6693
"11824","11824",12560,11567
"11825","11825",5211,5240
"11826","11826",9206,9232
"11827","11827",13343,13419
"11829","11829",15811,15959
"11830","11830",13684,14021
"11831","11831",14679,14434
"11833","11833",5374,5656
"11834","11834",7264,7034
"11836","11836",12771,12759
"11838","11838",4461,4539
"11839","11839",3485,2811
"11840","11840",9280,9570
"11842","11842",4659,4834
"11843","11843",9183,8476
"11844","11844",14941,14739
"11845","11845",9442,9100
"11846","11846",10765,10355
"11847","11847",5229,5821
"11848","11848",13728,14784
"11849","11849",3277,3516
"11850","11850",2147,2012
"11851","11851",10849,10487
"11852","11852",9232,9532
"11853","11853",11704,11257
"11854","11854",12731,11951
"11856","11856",14941,14726
"11857","11857",16744,16361
"11859","11859",7588,7195
"11860","11860",8619,7708
"11861","11861",13453,12915
"11862","11862",10889,10700
"11863","11863",5698,5968
"11864","11864",14063,13455
"11865","11865",13984,13281
"11866","11866",10246,9785
"11868","11868",9959,9206
"11870","11870",6996,6019
"11871","11871",8994,9132
"11872","11872",8986,7613
"11873","11873",12666,11925
"11875","11875",17197,16896
"11876","11876",13718,14360
"11877","11877",1898,1903
"11878","11878",3645,3499
"11879","11879",8029,7799
"11881","11881",3105,2690
"11882","11882",10462,11046
"11883","11883",14400,14000
"11884","11884",9592,8925
"11885","11885",16157,15275
"11886","11886",8478,8073
"11887","11887",10404,9611
"11888","11888",3105,2925
"11889","11889",8949,9818
"11890","11890",4735,5392
"11891","11891",13755,12266
"11892","11892",14679,14357
"11893","11893",7618,8314
"11894","11894",16598,15529
"11895","11895",14322,14012
"11896","11896",11446,11903
"11897","11897",12626,12464
"11898","11898",6920,6710
"11899","11899",9738,9189
"11901","11901",16021,15221
"11903","11903",8473,8118
"11904","11904",13186,13519
"11905","11905",2573,2098
"11906","11906",5389,5361
"11908","11908",11743,11394
"11909","11909",14300,13701
"11911","11911",7232,7588
"11912","11912",12507,11440
"11914","11914",6600,7125
"11916","11916",7685,7409
"11917","11917",13935,14661
"11919","11919",4535,3577
"11920","11920",16895,17107
"11921","11921",7840,9174
"11922","11922",12323,11719
"11923","11923",10200,10333
"11924","11924",7532,6443
"11926","11926",5147,4743
"11927","11927",4372,5165
"11929","11929",3038,3252
"11930","11930",6396,6514
"11931","11931",10169,10133
"11932","11932",17252,16427
"11934","11934",10429,9594
"11935","11935",15303,15028
"11936","11936",4724,4866
"11937","11937",12022,12321
"11940","11940",7449,7772
"11941","11941",9366,9754
"11942","11942",13264,13235
"11943","11943",10108,9879
"11944","11944",12187,12567
"11945","11945",10573,9551
"11946","11946",9586,9575
"11947","11947",3730,4138
"11948","11948",14067,13737
"11950","11950",6811,6778
"11951","11951",7579,8103
"11952","11952",12898,13754
"11953","11953",8864,9184
"11954","11954",10892,10997
"11955","11955",6771,5833
"11957","11957",13738,12833
"11958","11958",17232,16644
"11959","11959",9038,7929
"11960","11960",16070,16258
"11961","11961",9653,9647
"11962","11962",7684,7931
"11963","11963",11100,10947
"11964","11964",4849,4998
"11965","11965",6575,6282
"11966","11966",13584,12825
"11967","11967",2211,1999
"11969","11969",2249,2151
"11970","11970",10333,11166
"11971","11971",5972,5344
"11972","11972",8162,8155
"11973","11973",7920,7576
"11974","11974",15537,14986
"11976","11976",13014,12000
"11978","11978",7947,7742
"11979","11979",4867,4900
"11980","11980",3179,2941
"11981","11981",9199,8419
"11982","11982",5544,5456
"11983","11983",10131,9578
"11984","11984",10037,9080
"11985","11985",9559,9075
"11986","11986",14152,12620
"11988","11988",6907,6670
"11989","11989",7096,7533
"11990","11990",14767,14016
"11992","11992",14531,15166
"11993","11993",16029,16546
"11994","11994",8290,9319
"11995","11995",14952,14800
"11996","11996",10279,8955
"11997","11997",9750,10126
"11998","11998",8079,7328
"11999","11999",7719,7628
"12000","12000",13641,13572
"12001","12001",3149,3673
"12004","12004",3817,3714
"12005","12005",4341,4015
"12006","12006",4426,4743
"12009","12009",11903,12323
"12010","12010",11113,10162
"12011","12011",11750,10225
"12012","12012",14246,13646
"12013","12013",12130,11182
"12014","12014",14206,15697
"12016","12016",12882,12919
"12017","12017",14590,12173
"12018","12018",12105,11077
"12019","12019",7212,7666
"12020","12020",8787,9115
"12021","12021",3842,4061
"12024","12024",7617,7484
"12025","12025",12298,12712
"12027","12027",15344,15357
"12028","12028",5816,6591
"12029","12029",5678,5429
"12030","12030",7321,7756
"12031","12031",14503,14239
"12032","12032",9919,9178
"12033","12033",7066,7227
"12034","12034",4545,4864
"12035","12035",16966,18306
"12036","12036",9414,8875
"12037","12037",9233,8569
"12038","12038",16095,15816
"12039","12039",14281,14354
"12040","12040",10104,10186
"12041","12041",12955,11881
"12042","12042",15391,15077
"12043","12043",8894,9355
"12044","12044",14498,14417
"12045","12045",14467,13618
"12047","12047",14246,14932
"12048","12048",1253,886
"12049","12049",5993,6225
"12050","12050",14769,12933
"12051","12051",5826,6272
"12052","12052",12441,12108
"12054","12054",6256,5783
"12055","12055",7798,6789
"12056","12056",12172,11652
"12057","12057",5266,5972
"12058","12058",12887,12596
"12059","12059",17215,17408
"12060","12060",7688,7053
"12063","12063",15927,15391
"12064","12064",6522,6142
"12065","12065",11821,12005
"12066","12066",9764,9219
"12067","12067",3823,3168
"12068","12068",14525,13817
"12070","12070",15816,15879
"12071","12071",10244,10026
"12072","12072",16031,15750
"12073","12073",12413,12804
"12074","12074",12280,12419
"12075","12075",10121,10035
"12076","12076",15959,15560
"12078","12078",11872,9968
"12079","12079",13689,13402
"12080","12080",12257,11231
"12081","12081",11778,11169
"12082","12082",7372,7503
"12083","12083",10597,10711
"12084","12084",9945,9420
"12086","12086",14952,14056
"12087","12087",13480,11789
"12088","12088",14352,15171
"12089","12089",14416,13756
"12090","12090",9841,9527
"12091","12091",5585,4507
"12092","12092",11260,10663
"12093","12093",5801,5772
"12094","12094",13166,12674
"12095","12095",7703,6931
"12096","12096",4323,4349
"12097","12097",14039,13674
"12098","12098",6767,6948
"12099","12099",5043,4919
"12101","12101",8958,7803
"12102","12102",12802,12082
"12103","12103",6503,6512
"12104","12104",12463,11387
"12105","12105",13913,13425
"12106","12106",9701,9992
"12107","12107",12586,11033
"12108","12108",14889,15113
"12109","12109",11717,10705
"12110","12110",10708,9585
"12112","12112",8637,8397
"12113","12113",15622,16004
"12114","12114",9930,10011
"12115","12115",15050,14634
"12116","12116",14228,13674
"12117","12117",12830,12199
"12118","12118",11661,10999
"12120","12120",15007,12556
"12121","12121",13201,12755
"12123","12123",1160,1172
"12124","12124",1402,1357
"12125","12125",12810,12826
"12126","12126",8484,9455
"12127","12127",12238,11725
"12129","12129",8333,7390
"12130","12130",4147,4130
"12131","12131",11189,11098
"12132","12132",8076,9156
"12133","12133",8638,8377
"12134","12134",9965,10235
"12135","12135",5683,5810
"12136","12136",11418,11945
"12137","12137",14700,14828
"12139","12139",8404,7870
"12142","12142",10695,9314
"12143","12143",922,928
"12144","12144",14546,13709
"12145","12145",11072,11035
"12146","12146",4225,4333
"12147","12147",7990,8580
"12148","12148",13312,13345
"12149","12149",1798,1846
"12150","12150",10585,10281
"12151","12151",11852,11177
"12152","12152",10087,9708
"12153","12153",16708,14653
"12155","12155",6198,6102
"12157","12157",5713,4614
"12158","12158",13778,12772
"12159","12159",3242,3975
"12160","12160",791,1162
"12161","12161",4110,4088
"12162","12162",7976,6485
"12163","12163",13064,13756
"12164","12164",11952,12706
"12165","12165",4534,4036
"12166","12166",14914,14038
"12167","12167",10083,10654
"12168","12168",7734,7760
"12169","12169",11953,12985
"12170","12170",9280,9363
"12171","12171",16045,15855
"12172","12172",12670,12597
"12173","12173",11955,12458
"12174","12174",11717,11402
"12177","12177",878,811
"12180","12180",11898,12069
"12181","12181",9852,9758
"12182","12182",6791,7133
"12183","12183",16084,15093
"12184","12184",12738,11567
"12185","12185",5664,6392
"12186","12186",2654,3226
"12188","12188",9813,8634
"12189","12189",12392,12354
"12190","12190",9546,10072
"12191","12191",4371,4036
"12192","12192",6428,5885
"12194","12194",4423,4385
"12195","12195",8070,8110
"12196","12196",5906,6134
"12198","12198",10320,9719
"12199","12199",4202,4690
"12200","12200",14862,14004
"12201","12201",11576,10962
"12202","12202",3791,3186
"12205","12205",9201,9173
"12206","12206",13766,13670
"12207","12207",13949,12891
"12208","12208",6052,5406
"12209","12209",8552,8188
"12210","12210",5618,5739
"12211","12211",13365,12833
"12212","12212",7394,7026
"12213","12213",13456,13372
"12214","12214",9809,9414
"12215","12215",12985,13463
"12216","12216",17364,16819
"12218","12218",10706,10744
"12219","12219",13990,13103
"12220","12220",13519,13377
"12221","12221",10682,10489
"12223","12223",5241,5186
"12224","12224",3739,4017
"12225","12225",12173,11411
"12226","12226",13553,13451
"12228","12228",15079,14889
"12229","12229",3557,3607
"12230","12230",14391,13641
"12231","12231",1469,1438
"12233","12233",16032,16473
"12234","12234",14198,14161
"12236","12236",10972,10508
"12237","12237",8552,7627
"12238","12238",16912,15386
"12239","12239",9280,9174
"12240","12240",4902,4764
"12243","12243",13561,12154
"12245","12245",9737,9007
"12246","12246",7313,6967
"12247","12247",12588,11314
"12248","12248",5289,5658
"12249","12249",14103,13716
"12250","12250",12852,13073
"12251","12251",8118,7558
"12252","12252",17258,17226
"12253","12253",7570,6754
"12254","12254",8010,7352
"12255","12255",11892,11998
"12256","12256",11315,11459
"12257","12257",13676,12283
"12258","12258",6434,5154
"12259","12259",5047,5232
"12260","12260",8361,8414
"12261","12261",4149,3799
"12262","12262",8565,8067
"12263","12263",13283,11864
"12266","12266",10680,10938
"12269","12269",12931,11628
"12270","12270",11362,11866
"12271","12271",3627,3878
"12272","12272",16117,16592
"12273","12273",14922,14769
"12274","12274",11801,11473
"12275","12275",16547,14842
"12276","12276",10489,10852
"12277","12277",8152,8226
"12278","12278",13502,13366
"12279","12279",12452,12447
"12280","12280",4016,3834
"12281","12281",3470,3682
"12283","12283",5873,5984
"12285","12285",12379,11807
"12286","12286",3846,3809
"12287","12287",6325,6400
"12288","12288",10743,10933
"12290","12290",14300,14050
"12291","12291",4042,4346
"12293","12293",11499,11971
"12295","12295",10870,11161
"12296","12296",7611,7628
"12297","12297",12122,12034
"12299","12299",7465,6554
"12300","12300",11581,10025
"12301","12301",11130,10577
"12302","12302",4936,3772
"12303","12303",13748,13520
"12304","12304",15635,14776
"12305","12305",6813,6333
"12306","12306",6855,6443
"12307","12307",5509,5448
"12308","12308",7759,7567
"12309","12309",9694,9370
"12310","12310",8973,9964
"12311","12311",13064,12952
"12313","12313",13659,12851
"12314","12314",7029,6735
"12316","12316",7400,7052
