"from_id","to_id","euclidean_distance","route_ci_strong_m","route_ci_medium_m","route_ci_weak_m","route_ci_foot_m","route_pct_lts1","route_pct_lts2","route_pct_lts3","route_pct_lts4","route_interruptions_count","total_duration_v16_v1","total_duration_v16_v2","total_duration_v19_v1","total_duration_v19_v2","total_duration_v21_v1","total_duration_v21_v2","total_duration_v24_v1","total_duration_v24_v2","total_duration_v26_v1","total_duration_v26_v2","total_distance_v16_v1","total_distance_v16_v2","total_distance_v19_v1","total_distance_v19_v2","total_distance_v21_v1","total_distance_v21_v2","total_distance_v24_v1","total_distance_v24_v2","total_distance_v26_v1","total_distance_v26_v2"
"15364","15364",3476.31735773064,0,0,0,0,55.23,0,7.72,37.05,0,NA,NA,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4881,NA,NA,NA,NA,NA,NA,NA
"15365","15365",840.373543497947,0,194.721,0,0,92.07,0,0,7.93,1,NA,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,1629,1629,NA,NA,NA,NA,NA,NA
"15366","15366",11658.0026695808,5723.174,1863.153,881.898,0,86.18,0,7.7,6.12,9,NA,NA,118.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,17443,NA,NA,NA,NA,NA,NA,NA
"15367","15367",2851.78866452717,0,0,0,0,45.07,0,6.13,48.8,0,NA,NA,48.7,48.7,NA,NA,NA,NA,NA,NA,NA,NA,4300,4300,NA,NA,NA,NA,NA,NA
"15368","15368",4943.64070642595,1567.161,348.339,505.708,181.9,93.29,4.34,0.84,1.52,9,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,8360,NA,NA,NA,NA,NA,NA,NA
"15369","15369",3121.19936731982,2241.701,0,401.224,100.808,98.2,1.8,0,0,3,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,4981,NA,NA,NA,NA,NA,NA,NA
"1537","1537",1602.92569879621,578.532,0,102.493,165.931,85.04,0,13.06,1.9,1,NA,NA,16.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,2589,2589,NA,NA,NA,NA,NA,NA
"15370","15370",2682.23898610562,26.241,0,0,0,71.03,0,4.3,24.67,0,NA,NA,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4319,NA,NA,NA,NA,NA,NA,NA
"15371","15371",2145.54606049249,694.19,0,0,210.062,27.44,0,22.82,49.74,1,NA,NA,65.4,65.4,NA,NA,NA,NA,NA,NA,NA,NA,4943,4943,NA,NA,NA,NA,NA,NA
"15372","15372",1666.40437459017,307.692,0,526.297,475.019,94.04,0,4.24,1.73,2,NA,NA,19.4,19.4,NA,NA,NA,NA,NA,NA,NA,NA,3105,3105,NA,NA,NA,NA,NA,NA
"15373","15373",4284.78990814973,472.051,71.243,833.513,0,92.21,2.8,0.31,4.67,1,NA,NA,33.8,32,NA,NA,NA,NA,NA,NA,NA,NA,5649,5649,NA,NA,NA,NA,NA,NA
"15374","15374",2184.98017367201,0,0,0,0,75.32,0,19.89,4.79,0,NA,NA,22.7,22.7,NA,NA,NA,NA,NA,NA,NA,NA,3100,3100,NA,NA,NA,NA,NA,NA
"15375","15375",2892.02632668474,184.037,0,0,318.91,80.75,0,5.51,13.74,0,NA,NA,40.2,40.2,NA,NA,NA,NA,NA,NA,NA,NA,5647,5647,NA,NA,NA,NA,NA,NA
"15376","15376",2334.69859959418,0,348.516,372.455,0,80.12,6.37,10.4,3.11,4,NA,NA,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3390,NA,NA,NA,NA,NA,NA,NA
"15377","15377",1476.47860143154,1399.242,0,338.773,0,84.83,0,1.68,13.49,0,NA,NA,25.9,25.9,NA,NA,NA,NA,NA,NA,NA,NA,3859,3859,NA,NA,NA,NA,NA,NA
"15378","15378",1246.39040076112,266.056,186.907,0,0,69.08,0,24.72,6.2,1,NA,NA,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2350,NA,NA,NA,NA,NA,NA,NA
"15379","15379",2911.83681399847,964.816,491.778,0,262.415,85.39,0,5.29,9.32,3,NA,NA,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5375,NA,NA,NA,NA,NA,NA,NA
"1538","1538",2587.71531852319,0,146.96,556.201,54.155,76.38,6.43,6.36,10.83,2,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,3686,NA,NA,NA,NA,NA,NA,NA
"15380","15380",1351.13430173829,1033.66,0,0,0,92.51,2.64,1.46,3.38,0,NA,NA,11.8,11.3,NA,NA,NA,NA,NA,NA,NA,NA,2044,2044,NA,NA,NA,NA,NA,NA
"15381","15381",2221.6921096658,0,0,0,0,59.82,1.68,4.57,33.94,0,NA,NA,40.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4348,NA,NA,NA,NA,NA,NA,NA
"15382","15382",2905.30213140092,60.182,0,378.497,1178.97,87.95,2.14,1.49,8.42,2,NA,NA,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4159,NA,NA,NA,NA,NA,NA,NA
"15383","15383",5252.64050326999,1285.287,733.667,397.793,328.407,79.68,0,11.2,9.11,7,NA,NA,66.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,8491,NA,NA,NA,NA,NA,NA,NA
"15384","15384",2901.83491145693,423.625,0,0,0,74.26,0,17.9,7.84,0,NA,NA,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4911,NA,NA,NA,NA,NA,NA,NA
"15385","15385",899.688535262594,157.796,0,0,318.91,78.68,0,19.7,1.62,0,NA,NA,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,1977,1977,NA,NA,NA,NA,NA,NA
"15386","15386",2302.99099179251,1898.832,0,0,0,80.98,0,0,19.02,0,NA,NA,17.5,17.5,NA,NA,NA,NA,NA,NA,NA,NA,3022,3022,NA,NA,NA,NA,NA,NA
"15387","15387",1456.51227396416,0,0,0,215.584,97.44,0,0,2.56,0,NA,NA,9.7,9.7,NA,NA,NA,NA,NA,NA,NA,NA,1834,1834,NA,NA,NA,NA,NA,NA
"15388","15388",1374.12477442186,228.237,0,0,34.368,61.85,5.09,3.67,29.39,1,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2333,NA,NA,NA,NA,NA,NA,NA
"15389","15389",3358.49645386627,833.299,355.886,251.971,209.161,88.79,0,5.29,5.93,2,NA,NA,34.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5361,NA,NA,NA,NA,NA,NA,NA
"1539","1539",2305.33378257768,1064.555,0,0,0,71.35,0,7.17,21.49,0,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,3505,NA,NA,NA,NA,NA,NA,NA
"15390","15390",2664.78777046961,271.661,0,545.21,0,96.52,0.46,0,3.01,2,NA,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3978,NA,NA,NA,NA,NA,NA,NA
"15391","15391",1696.31883065503,0,0,0,0,50.47,0,34.42,15.12,0,NA,NA,17.2,17.2,17.2,17.2,NA,NA,NA,NA,NA,NA,1965,1965,1965,1965,NA,NA,NA,NA
"15392","15392",1905.68960263138,0,0,0,0,52.28,0,0,47.72,0,NA,NA,24.3,24.3,NA,NA,NA,NA,NA,NA,NA,NA,2557,2557,NA,NA,NA,NA,NA,NA
"15393","15393",990.062266805781,0,0,73.957,0,69.52,0,0,30.48,0,NA,NA,8.2,8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,1220,1220,1220,1220,NA,NA,NA,NA
"15394","15394",733.9256984333,0,0,0,0,90.66,1.2,4.08,4.07,0,NA,NA,15.2,15.2,NA,NA,NA,NA,NA,NA,NA,NA,1267,1267,NA,NA,NA,NA,NA,NA
"15395","15395",2337.73468042408,482.725,0,115.156,0,53.77,0,0,46.23,1,NA,NA,30.3,30.3,NA,NA,NA,NA,NA,NA,NA,NA,3077,3077,NA,NA,NA,NA,NA,NA
"15396","15396",3036.12167170607,2822.845,0,0,76.305,90.36,0.77,5.31,3.55,1,NA,NA,29.8,29.4,NA,NA,NA,NA,NA,NA,NA,NA,4793,4793,NA,NA,NA,NA,NA,NA
"15397","15397",1626.96589421126,1259.313,0,0,0,100,0,0,0,0,NA,NA,18.4,18.4,NA,NA,NA,NA,NA,NA,NA,NA,3637,3637,NA,NA,NA,NA,NA,NA
"15398","15398",4032.37766599867,0,0,0,447.906,80.56,0.15,9.05,10.24,2,NA,NA,43,43,NA,NA,NA,NA,NA,NA,NA,NA,5858,5858,NA,NA,NA,NA,NA,NA
"15399","15399",4303.84306053022,1209.829,0,0,262.415,71.12,0,14.41,14.46,0,NA,NA,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6050,NA,NA,NA,NA,NA,NA,NA
"154","154",4709.58695376261,1624.289,186.185,90.817,109.241,80.85,0.16,13.48,5.51,5,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,6904,NA,NA,NA,NA,NA,NA,NA
"1540","1540",747.125444247935,0,46.406,0,0,83.25,0,2.89,13.86,0,NA,NA,10.8,10.8,NA,NA,NA,NA,NA,NA,NA,NA,1556,1556,NA,NA,NA,NA,NA,NA
"15400","15400",2107.28859450468,341.155,113.033,0,1149.447,88.97,2.12,6.69,2.22,3,NA,NA,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3175,NA,NA,NA,NA,NA,NA,NA
"15401","15401",2376.68378034353,351.121,0,41.649,631.875,88.27,3.37,2.79,5.57,1,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,3691,NA,NA,NA,NA,NA,NA,NA
"15402","15402",6948.73809917701,1998.844,0,13.244,1552.487,73.61,3.75,4.1,18.54,3,NA,NA,69.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8476,NA,NA,NA,NA,NA,NA,NA
"15403","15403",2047.64098659811,0,0,440.073,71.629,78.81,0,5.51,15.68,2,NA,NA,27.6,27.6,NA,NA,NA,NA,NA,NA,NA,NA,3590,3590,NA,NA,NA,NA,NA,NA
"15404","15404",630.867637005011,0,0,0,2.735,91.02,0,0,8.98,0,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1178,NA,NA,NA,NA,NA,NA,NA
"15405","15405",2198.10807159344,0,0,0,148.442,37.77,0,40.22,22.01,0,NA,NA,37.3,37.3,NA,NA,NA,NA,NA,NA,NA,NA,3458,3458,NA,NA,NA,NA,NA,NA
"15406","15406",4769.52126434118,462.61,0,0,0,59.67,3.15,20.64,16.55,0,NA,NA,66.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6625,NA,NA,NA,NA,NA,NA,NA
"15407","15407",3351.73171318677,0,0,0,103.983,82.61,0,0,17.39,1,NA,NA,39.3,39.3,NA,NA,NA,NA,NA,NA,NA,NA,5111,5111,NA,NA,NA,NA,NA,NA
"15408","15408",2908.89627158046,2281.426,163.924,821.254,591.457,83.12,6.8,4.83,5.25,4,NA,NA,51.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7075,NA,NA,NA,NA,NA,NA,NA
"15409","15409",3166.86704684976,266.056,383.668,0,0,57.41,5.43,17.69,19.46,2,NA,NA,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,5069,NA,NA,NA,NA,NA,NA,NA
"1541","1541",2990.67098288824,370.612,0,0,0,75.32,0,4.19,20.5,0,NA,NA,36.3,36.3,NA,NA,NA,NA,NA,NA,NA,NA,4515,4515,NA,NA,NA,NA,NA,NA
"15410","15410",1720.58973614549,0,0,0,912.914,58.42,7.39,7.79,26.41,0,NA,NA,21.8,19.6,NA,NA,NA,NA,NA,NA,NA,NA,2170,2170,NA,NA,NA,NA,NA,NA
"15411","15411",1466.84080247499,0,0,0,94.005,68.71,4.02,15.09,12.18,0,NA,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063,NA,NA,NA,NA,NA,NA,NA
"15412","15412",1957.81874702973,0,0,1161.183,0,92.4,0,6.88,0.72,1,NA,NA,17.8,17.8,NA,NA,NA,NA,NA,NA,NA,NA,3216,3216,NA,NA,NA,NA,NA,NA
"15413","15413",1009.01401638817,2715.961,0,0,0,88.95,2.56,4.77,3.72,1,NA,NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3511,NA,NA,NA,NA,NA,NA,NA
"15414","15414",3658.17368811606,129.701,650.45,1623.876,0,89.19,1.87,6.37,2.57,4,NA,NA,32.9,31.9,NA,NA,NA,NA,NA,NA,NA,NA,5263,5263,NA,NA,NA,NA,NA,NA
"15415","15415",3305.95964594369,393.615,0,606.368,261.803,89.62,0,0,10.38,2,NA,NA,31.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5203,NA,NA,NA,NA,NA,NA,NA
"15416","15416",3868.5830326619,525.385,824.188,0,807.006,79.3,2.65,12.26,5.8,4,NA,NA,48.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6242,NA,NA,NA,NA,NA,NA,NA
"15417","15417",7119.36249590444,3685.715,56.734,1669.231,165.335,86.15,2.66,1.48,9.71,7,NA,NA,80.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,11845,NA,NA,NA,NA,NA,NA,NA
"15418","15418",650.325445547208,0,0,16.024,0,19.78,0,10.13,70.09,0,NA,NA,13.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,1096,1096,NA,NA,NA,NA,NA,NA
"15419","15419",2306.38325232392,710.165,0,537.725,98.948,92.86,0,0.98,6.16,1,NA,NA,22,22,NA,NA,NA,NA,NA,NA,NA,NA,3658,3658,NA,NA,NA,NA,NA,NA
"1542","1542",1327.37669838781,0,0,0,55.093,87.67,5.58,0,6.74,0,NA,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2101,NA,NA,NA,NA,NA,NA,NA
"15420","15420",7008.25839564695,4597.203,157.985,338.773,318.91,83.86,0,6.32,9.82,4,NA,NA,78.6,78.6,NA,NA,NA,NA,NA,NA,NA,NA,11459,11459,NA,NA,NA,NA,NA,NA
"15421","15421",1024.04095750823,0,71.243,550.506,0,88.21,0,0,11.79,0,NA,NA,10.5,10.5,NA,NA,NA,NA,NA,NA,NA,NA,1634,1634,NA,NA,NA,NA,NA,NA
"15422","15422",4118.203255766,1489.661,86.49,606.368,0,92.27,0.9,3.77,3.06,3,NA,NA,46.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7784,NA,NA,NA,NA,NA,NA,NA
"15423","15423",2258.43643436182,1013.801,0,0,25.124,98.17,0,0,1.83,0,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3313,NA,NA,NA,NA,NA,NA,NA
"15424","15424",7749.25523808302,1036.367,517.934,0,503.968,78.75,0.6,8.29,12.36,6,NA,NA,84.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10771,NA,NA,NA,NA,NA,NA,NA
"15425","15425",1077.02678183955,0,245.409,0,212.462,88.31,0,0,11.69,1,NA,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,1383,1383,NA,NA,NA,NA,NA,NA
"15426","15426",3728.71372859717,2281.426,163.924,353.452,591.457,81.74,5.52,6.1,6.64,6,NA,NA,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5776,NA,NA,NA,NA,NA,NA,NA
"15427","15427",3352.87026437572,2701.165,0,0,100.808,99.13,0,0,0.87,3,NA,NA,23.8,23.8,NA,NA,NA,NA,NA,NA,NA,NA,4586,4586,NA,NA,NA,NA,NA,NA
"15428","15428",3877.40676969247,2840.199,102.665,465.53,481.98,96.06,1.08,2.86,0,3,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,5401,NA,NA,NA,NA,NA,NA,NA
"15429","15429",2491.46575142628,377.01,0,113.013,1910.979,90.2,0,7.87,1.93,3,NA,NA,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3513,NA,NA,NA,NA,NA,NA,NA
"1543","1543",2374.84163222533,0,0,0,0,75.88,0,21.55,2.57,0,NA,NA,27.2,27.2,NA,NA,NA,NA,NA,NA,NA,NA,3543,3543,NA,NA,NA,NA,NA,NA
"15430","15430",5136.2899250004,409.821,0,0,77.717,79.28,0,11.82,8.89,1,NA,NA,49.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,6728,NA,NA,NA,NA,NA,NA,NA
"15431","15431",3247.04923936415,122.385,0,381.837,58.154,88.38,0.36,3.14,8.12,2,NA,NA,34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5080,NA,NA,NA,NA,NA,NA,NA
"15432","15432",2973.4702986789,479.022,0,678.676,0,84.04,0,0,15.96,4,NA,NA,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4681,NA,NA,NA,NA,NA,NA,NA
"15433","15433",1299.10365434139,0,0,0,0,37.08,0,0,62.92,0,NA,NA,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2069,NA,NA,NA,NA,NA,NA,NA
"15434","15434",3195.77765554128,1465.222,1578.664,0,165.961,89.33,0,2.25,8.42,3,NA,NA,35.7,35.7,NA,NA,NA,NA,NA,NA,NA,NA,5717,5717,NA,NA,NA,NA,NA,NA
"15435","15435",4956.77879216094,1607.223,186.185,90.817,109.241,76.49,0.15,19.66,3.69,5,NA,NA,63.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7457,NA,NA,NA,NA,NA,NA,NA
"15436","15436",2728.62994544187,830.788,333.508,0,0,70.8,0,0,29.2,2,NA,NA,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3661,NA,NA,NA,NA,NA,NA,NA
"15437","15437",1368.80681156205,0,0,107.566,125.914,94.43,0,0,5.57,1,NA,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1784,NA,NA,NA,NA,NA,NA,NA
"15438","15438",816.711768333772,742.076,249.874,0,16.262,92.73,0.71,6.56,0,2,NA,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2578,NA,NA,NA,NA,NA,NA,NA
"15439","15439",1631.38919098753,0,0,137.03,1050.372,81.39,0,2.23,16.38,1,NA,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2235,NA,NA,NA,NA,NA,NA,NA
"1544","1544",2125.9565268922,22.786,0,0,0,73.11,0,2.05,24.83,0,NA,NA,27.5,27.5,NA,NA,NA,NA,NA,NA,NA,NA,3234,3234,NA,NA,NA,NA,NA,NA
"15440","15440",1693.28690767648,886.83,0,300.155,56.408,76.72,0,13.8,9.48,2,NA,NA,19.3,19.3,NA,NA,NA,NA,NA,NA,NA,NA,2455,2455,NA,NA,NA,NA,NA,NA
"15441","15441",5778.52280507458,139.74,0,0,0,73.02,0,3.06,23.91,0,NA,NA,65,65,NA,NA,NA,NA,NA,NA,NA,NA,7940,7940,NA,NA,NA,NA,NA,NA
"15442","15442",1463.76324735773,602.148,405.288,416.382,0,98.34,0,0,1.66,1,NA,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2835,NA,NA,NA,NA,NA,NA,NA
"15443","15443",2306.76350070863,1363.637,0,0,0,82.27,0,5.62,12.11,1,NA,NA,19,19,NA,NA,NA,NA,NA,NA,NA,NA,3309,3309,NA,NA,NA,NA,NA,NA
"15444","15444",2013.65390808687,0,0,0,64.697,86.36,0,1.71,11.93,0,NA,NA,19.9,19.9,NA,NA,NA,NA,NA,NA,NA,NA,3106,3106,NA,NA,NA,NA,NA,NA
"15445","15445",2560.95519141527,1325.576,0,0,1129.478,77.65,0,1.15,21.2,0,NA,NA,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4032,NA,NA,NA,NA,NA,NA,NA
"15446","15446",1541.65228932164,651.794,0,76.293,0,97,3,0,0,1,NA,NA,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3357,NA,NA,NA,NA,NA,NA,NA
"15447","15447",1349.94292280296,1059.489,0,0,0,100,0,0,0,0,NA,NA,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,2137,2137,NA,NA,NA,NA,NA,NA
"15448","15448",1033.65029131894,0,0,58.495,31.356,46.21,0,21.51,32.28,1,NA,NA,26.5,26.5,NA,NA,NA,NA,NA,NA,NA,NA,2582,2582,NA,NA,NA,NA,NA,NA
"15449","15449",3120.83752041264,142.115,0,156.116,0,89.27,0,0,10.73,1,NA,NA,33.4,33.4,NA,NA,NA,NA,NA,NA,NA,NA,4808,4808,NA,NA,NA,NA,NA,NA
"1545","1545",1927.00177637446,290.944,0,475.449,11.966,80.66,0,0.6,18.74,2,NA,NA,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2717,NA,NA,NA,NA,NA,NA,NA
"15450","15450",1651.31868065657,329.469,83.245,0,849.031,86.13,7.98,5.9,0,1,NA,NA,14.4,12.7,NA,NA,NA,NA,NA,NA,NA,NA,2106,2106,NA,NA,NA,NA,NA,NA
"15451","15451",1209.51468229082,0,0,0,0,76.83,0,7.61,15.56,0,NA,NA,20.3,20.3,NA,NA,NA,NA,NA,NA,NA,NA,2891,2891,NA,NA,NA,NA,NA,NA
"15452","15452",2149.30188933611,0,1396.015,982.552,0,93.4,0,3.49,3.12,1,NA,NA,24.9,24.9,NA,NA,NA,NA,NA,NA,NA,NA,4140,4140,NA,NA,NA,NA,NA,NA
"15453","15453",3902.68383399995,684.57,7.406,77.181,902.6,74.76,9.22,6.67,9.35,4,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,4725,NA,NA,NA,NA,NA,NA,NA
"15454","15454",967.766657667511,0,0,0,0,10.91,0,53.73,35.36,0,NA,NA,19.3,19.3,NA,NA,NA,NA,NA,NA,NA,NA,1240,1240,NA,NA,NA,NA,NA,NA
"15455","15455",1084.23240280098,892.364,0,47.643,0,49.57,0,31.94,18.49,1,NA,NA,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA,NA,NA,NA,NA
"15456","15456",1333.03460419454,0,0,0,0,28.56,0,24.3,47.15,0,NA,NA,22.7,22.7,NA,NA,NA,NA,NA,NA,NA,NA,1969,1969,NA,NA,NA,NA,NA,NA
"15457","15457",1854.86612588023,1314.308,86.49,0,0,91.25,0,7.92,0.83,1,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3995,NA,NA,NA,NA,NA,NA,NA
"15458","15458",1397.8077812284,350.763,273.858,0,0,81.34,16.88,0,1.78,0,NA,NA,13.7,10.2,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,NA,NA,NA,NA,NA,NA
"15459","15459",1436.75852456063,0,0,0,1450.96,84.83,0,4.26,10.92,1,NA,NA,16.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,2386,2386,NA,NA,NA,NA,NA,NA
"1546","1546",6991.2472117004,1935.036,522.706,938.116,58.154,82.85,0,3.76,13.39,7,NA,NA,77.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11254,NA,NA,NA,NA,NA,NA,NA
"15460","15460",972.155899679732,0,152.149,0,372.341,44.76,2.03,12.12,41.08,1,NA,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1575,NA,NA,NA,NA,NA,NA,NA
"15461","15461",2226.76291780426,0,0,0,0,90.52,0,0,9.48,0,NA,NA,20.6,20.6,NA,NA,NA,NA,NA,NA,NA,NA,3404,3404,NA,NA,NA,NA,NA,NA
"15462","15462",2211.92519455318,739.221,0,0,1494.254,88.57,0.26,0.36,10.8,3,NA,NA,30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3810,NA,NA,NA,NA,NA,NA,NA
"15463","15463",3760.67148601793,2241.701,0,757.551,100.808,98.37,1.63,0,0,4,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,5518,NA,NA,NA,NA,NA,NA,NA
"15464","15464",7513.58039114562,1170.472,486.481,0,328.407,81.28,0,10.64,8.08,6,NA,NA,80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10292,NA,NA,NA,NA,NA,NA,NA
"15465","15465",2468.74131276349,1967.638,45.931,465.53,558.285,96.31,1.57,0,2.13,1,NA,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3770,NA,NA,NA,NA,NA,NA,NA
"15466","15466",1010.8801543038,0,0,0,0,0,0,100,0,0,NA,NA,13.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,1345,1345,NA,NA,NA,NA,NA,NA
"15467","15467",2615.69259125209,102.177,0,0,261.803,72.72,0,0.92,26.36,1,NA,NA,41.3,41.3,NA,NA,NA,NA,NA,NA,NA,NA,4565,4565,NA,NA,NA,NA,NA,NA
"15468","15468",1385.06668525935,0,0,0,0,49.85,0,39.5,10.65,0,NA,NA,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1882,NA,NA,NA,NA,NA,NA,NA
"15469","15469",2656.32124508044,1349.917,45.622,5.459,222.078,93.61,2.7,0.45,3.24,4,NA,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3716,NA,NA,NA,NA,NA,NA,NA
"1547","1547",1617.28339106491,1085.611,85.883,464.169,36.464,95.2,2.61,0,2.19,0,NA,NA,12.6,11.7,NA,NA,NA,NA,NA,NA,NA,NA,2271,2271,NA,NA,NA,NA,NA,NA
"15470","15470",1891.37449303613,0,0,0,0,67.47,0,7.5,25.03,0,NA,NA,11.9,11.9,NA,NA,NA,NA,NA,NA,NA,NA,2644,2644,NA,NA,NA,NA,NA,NA
"15471","15471",2326.45089189094,2368.638,0,0,0,84.23,6.33,2.6,6.85,2,NA,NA,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4587,NA,NA,NA,NA,NA,NA,NA
"15472","15472",711.174493469975,306.356,0,0,0,68.07,0,0,31.93,1,NA,NA,11,11,NA,NA,NA,NA,NA,NA,NA,NA,1542,1542,NA,NA,NA,NA,NA,NA
"15473","15473",986.285508770711,73.237,386.773,300.703,0,90.33,0,0,9.67,2,NA,NA,10.5,10.5,NA,NA,NA,NA,NA,NA,NA,NA,1678,1678,NA,NA,NA,NA,NA,NA
"15474","15474",6080.9990315585,1129.174,353.247,823.383,58.154,81.71,0,4.66,13.64,7,NA,NA,62.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8561,NA,NA,NA,NA,NA,NA,NA
"15475","15475",1087.43599711455,0,0,58.495,31.356,73.52,6.04,13.13,7.31,1,NA,NA,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860,NA,NA,NA,NA,NA,NA,NA
"15476","15476",1064.03020469833,36.663,265.03,217.572,56.408,71.37,0,21.21,7.42,2,NA,NA,13.2,13.2,NA,NA,NA,NA,NA,NA,NA,NA,1478,1478,NA,NA,NA,NA,NA,NA
"15477","15477",4892.74930662264,2326.441,0,499.733,43.771,93.7,0,3.22,3.08,4,NA,NA,48.2,48.2,NA,NA,NA,NA,NA,NA,NA,NA,8231,8231,NA,NA,NA,NA,NA,NA
"15478","15478",1145.45450511375,34.134,1007.533,0,0,92.34,0,7.66,0,0,NA,NA,11.1,11.1,NA,NA,NA,NA,NA,NA,NA,NA,1731,1731,NA,NA,NA,NA,NA,NA
"15479","15479",3912.95264119115,272.102,0,2443.583,19.57,89.98,0,5.27,4.75,4,NA,NA,41,41,NA,NA,NA,NA,NA,NA,NA,NA,6237,6237,NA,NA,NA,NA,NA,NA
"1548","1548",1040.60981985317,41.991,0,0,0,90.31,0,0,9.69,0,NA,NA,8.4,8.4,8.4,8.4,NA,NA,NA,NA,NA,NA,1302,1302,1302,1302,NA,NA,NA,NA
"15480","15480",3219.58108387211,316.014,98.016,559.221,71.629,84.57,0,6.71,8.73,1,NA,NA,34.8,34.8,NA,NA,NA,NA,NA,NA,NA,NA,4966,4966,NA,NA,NA,NA,NA,NA
